age,ed,employ,address,income,debtinc,creddebt,othdebt,default
0.2155172413793103,0.25,0.2903225806451612,0.7647058823529411,0.1273148148148148,0.1540342298288508,0.0338509034768244,0.14340057453649058,:0
0.1982758620689655,0.0,0.8064516129032258,0.6176470588235294,0.1157407407407407,0.3985330073349633,0.0457203721685477,0.35909212444516114,0
0.1120689655172413,0.25,0.3870967741935484,0.2352941176470588,0.1018518518518518,0.4400977995110025,0.1495167743783411,0.2794650781294927,0
0.0517241379310344,0.5,0.064516129032258,0.0294117647058823,0.0532407407407407,0.3374083129584352,0.009402123076375,0.18539747419743638,0
0.2155172413793103,0.0,0.0967741935483871,0.4411764705882353,0.0138888888888888,0.0415647921760391,0.0045404259174892,0.009982801255194098,0
0.0862068965517241,0.0,0.032258064516129,0.2941176470588235,0.0185185185185185,0.2469437652811736,0.0548494000909214,0.041706882047201896,0
0.0603448275862068,0.1794117647058823,0.064516129032258,0.2058823529411764,0.0277777777777777,0.136919315403423,0.0345789463490652,0.02935139804274599,0
0.043103448275862,0.0,0.2580645161290322,0.1176470588235294,0.0300925925925925,0.3422982885085575,0.0490014070337282,0.10463014398687177,0
0.043103448275862,0.0,0.2580645161290322,0.0294117647058823,0.0486111111111111,0.0611246943765281,0.0031846826903901,0.033061933859828696,0
0.0517241379310344,0.25,0.1935483870967742,0.2058823529411764,0.0717592592592592,0.6259168704156479,0.2937867348749227,0.20770389346145335,0
0.0862068965517241,0.25,0.3225806451612903,0.1176470588235294,0.0185185185185185,0.3838630806845966,0.0680314481819463,0.07731950359003778,0
0.1034482758620689,0.25,0.3870967741935484,0.0294117647058823,0.0734805318138651,0.3422982885085575,0.154953762148525,0.16801827892795076,0
0.0689655172413792,0.1794117647058823,0.032258064516129,0.2352941176470588,0.0231481481481481,0.4083129584352079,0.0645368813253621,0.10080444594371067,1
0.2155172413793103,0.0,0.7419354838709677,0.1470588235294117,0.0833333333333333,0.0929095354523227,0.0266138332330719,0.05542519316721908,0
0.0258620689655172,0.0,0.2258064516129032,0.0588235294117647,0.0393518518518518,0.1515892420537897,0.0158588866924702,0.06161349541218589,0
0.1206896551724137,0.0,0.5483870967741935,0.088235294117647,0.1041666666666666,0.1858190709046455,0.0874013497285155,0.10621959020626037,0
0.1896551724137931,0.25,0.2258064516129032,0.6764705882352942,0.0624999999999999,0.1026894865525672,0.0452280028228267,0.033322271633453894,0
0.1637931034482758,0.0,0.6129032258064516,0.1470588235294117,0.0787037037037036,0.3105134474327629,0.0933701236431983,0.15977461996465386,0
0.0517241379310344,0.0,0.0,0.0,0.0,0.1735941320293398,0.0141464457677891,0.026012138128271394,1
0.0086206896551724,0.25,0.0,0.0294117647058823,0.0046296296296296,0.156479217603912,0.0067372555027067,0.03306178564589549,0
0.1293103448275862,0.0,0.4193548387096774,0.4411764705882353,0.0486111111111111,0.1002444987775061,0.020431235350698,0.040679759490286294,0
0.2327586206896551,0.0,0.1290322580645161,0.0588235294117647,0.0277777777777777,0.2444987775061124,0.0053521199960252,0.09399490499783307,0
0.0258620689655172,0.25,0.0,0.0588235294117647,0.0162037037037037,0.2689486552567237,0.0371763674003803,0.05827623638580909,1
0.1293103448275862,0.0,0.5806451612903225,0.0588235294117647,0.0648148148148148,0.1711491442542787,0.009412926199003,0.10587247317476017,0
0.1206896551724137,0.0,0.064516129032258,0.3235294117647059,0.0254629629629629,0.2982885085574572,0.0273291751368176,0.09378666442171957,1
0.2241379310344827,0.0,0.032258064516129,0.3529411764705882,0.0138888888888888,0.332518337408313,0.0388087094969277,0.07207702855963918,0
0.2241379310344827,0.0,0.5161290322580645,0.5294117647058824,0.0879629629629629,0.3056234718826406,0.1469769699810419,0.13451896575131717,1
0.1551724137931034,0.1794117647058823,0.0967741935483871,0.5294117647058824,0.0254629629629629,0.0806845965770171,0.0146002255808795,0.021034928984775998,0
0.1724137931034483,0.25,0.0967741935483871,0.0588235294117647,0.0324074074074074,0.2224938875305623,0.0263549475917163,0.07637226834310458,0
0.146551724137931,0.0,0.032258064516129,0.088235294117647,0.0231481481481481,0.3594132029339854,0.0870786186056828,0.06585471121700828,1
0.1293103448275862,0.0,0.2903225806451612,0.0294117647058823,0.0462962962962962,0.1124694376528117,0.0187888687349553,0.046561999963242895,0
0.1284368828801457,0.25,0.5161290322580645,0.3823529411764705,0.1273148148148148,0.0488997555012224,0.0510861177246443,0.020339398049860298,0
0.1724137931034483,0.5,0.5806451612903225,0.1764705882352941,0.199074074074074,0.0513447432762836,0.0716949719834153,0.035920239561144394,0
0.2586206896551724,0.5,0.3225806451612903,0.5882352941176471,0.1527777777777777,0.2885085574572127,0.1200676567452799,0.26809588374336224,0
0.0948275862068965,0.0,0.2903225806451612,0.2941176470588235,0.0324074074074074,0.0488997555012224,0.0017526363268915,0.021442998996295197,0
0.0775862068965517,0.0,0.4193548387096774,0.0294117647058823,0.0648148148148148,0.1711491442542787,0.070364144066161,0.059462096065157184,1
0.146551724137931,0.0,0.1290322580645161,0.0,0.0208333333333333,0.293398533007335,0.0417605897609561,0.07175614539431129,0
0.1120689655172413,0.25,0.1290322580645161,0.2647058823529412,0.0949074074074073,0.1613691931540342,0.1045350048910894,0.060936898807233485,0
0.1284368828801457,0.25,0.1612903225806451,0.2058823529411764,0.0324074074074074,0.1809290953545232,0.0492758647437368,0.04128202680775049,0
0.1034482758620689,0.25,0.3548387096774194,0.1764705882352941,0.0734805318138651,0.5599022004889975,0.3769999767392225,0.35832630305243635,1
0.0689655172413792,0.25,0.064516129032258,0.088235294117647,0.0208333333333333,0.1466992665036675,0.0085280433977981,0.045926755045646896,1
0.1637931034482758,0.0,0.6129032258064516,0.2352941176470588,0.074074074074074,0.2127139364303178,0.1218558168537861,0.06019820056428009,0
0.0689655172413792,0.25,0.2580645161290322,0.088235294117647,0.0393518518518518,0.1907090464547677,0.0720431050432382,0.037211405240014594,1
0.0775862068965517,0.0,0.032258064516129,0.0588235294117647,0.0138888888888888,0.4449877750611247,0.0271277114986198,0.11506055132026007,1
0.1206896551724137,0.25,0.0967741935483871,0.2352941176470588,0.0162037037037037,0.5550122249388754,0.0676529982509647,0.12611067816174407,0
0.0689655172413792,0.25,0.1612903225806451,0.2647058823529412,0.0462962962962962,0.5721271393643031,0.1502480776524561,0.18331025148347327,0
0.2327586206896551,0.0,0.8387096774193548,0.6176470588235294,0.199074074074074,0.3031784841075795,0.2224228640012411,0.30280165833605543,0
0.1982758620689655,0.5,0.032258064516129,0.1470588235294117,0.0734805318138651,0.2493887530562347,0.0733278980325372,0.04416256459904269,0
0.1810344827586206,0.0,0.4193548387096774,0.2941176470588235,0.0694444444444444,0.0317848410757946,0.0028888133859837,0.023393938998702197,0
0.2327586206896551,0.0,0.4193548387096774,0.7352941176470588,0.0856481481481481,0.5721271393643031,0.1813565938513492,0.30954153873333995,0
0.0344827586206896,0.0,0.064516129032258,0.0294117647058823,0.0162037037037037,0.0048899755501222,0.0006510097951231,0.0020506138724683994,0
0.0775862068965517,0.0,0.032258064516129,0.2647058823529412,0.0069444444444444,0.1540342298288508,0.0070797436876429,0.034690730878475795,0
0.1120689655172413,0.0,0.4516129032258064,0.0588235294117647,0.0532407407407407,0.0537897310513447,0.0091212418880471,0.026577796604240894,0
1.0,0.0,0.4838709677419355,0.2941176470588235,0.0578703703703703,0.0684596577017115,0.0328329281513511,0.019120190235547497,0
0.0517241379310344,0.0,0.1290322580645161,0.088235294117647,0.0300925925925925,0.2469437652811736,0.1197309107606595,0.011756922035321096,1
0.0948275862068965,0.0,0.3548387096774194,0.3529411764705882,0.0717592592592592,0.4058679706601467,0.132703417202873,0.18029172652039327,0
0.146551724137931,0.0,0.2258064516129032,0.088235294117647,0.0416666666666666,0.469437652811736,0.1306722354979514,0.13077863893366587,0
0.1293103448275862,0.75,0.1290322580645161,0.4705882352941176,0.0347222222222222,0.2591687041564792,0.0891561272148469,0.04819161215852249,0
0.0517241379310344,0.0,0.1290322580645161,0.088235294117647,0.0138888888888888,0.1222493887530562,0.0149347817433456,0.026523476197731592,0
0.1724137931034483,0.0,0.3225806451612903,0.4411764705882353,0.0717592592592592,0.449877750611247,0.0974122433637926,0.23717697514333763,0
0.0775862068965517,0.25,0.1612903225806451,0.1176470588235294,0.0509259259259259,0.293398533007335,0.1693049806191007,0.034369625392248096,1
0.146551724137931,0.5,0.1612903225806451,0.5,0.0347222222222222,0.5916870415647922,0.0678213225805604,0.21057561252372153,0
0.1034482758620689,0.0,0.3870967741935484,0.3529411764705882,0.0324074074074074,0.0611246943765281,0.0050813606523217,0.024095880186227794,0
0.0258620689655172,0.25,0.0,0.0294117647058823,0.0069444444444444,0.6674816625916871,0.0988831225734945,0.09706938072068727,1
0.1034482758620689,0.0,0.0967741935483871,0.2941176470588235,0.0208333333333333,0.1418092909535452,0.0019983830353212,0.04919420530949729,0
0.043103448275862,0.0,0.032258064516129,0.1764705882352941,0.0023148148148148,0.2689486552567237,0.017488114375287,0.047922974404639385,1
0.1551724137931034,0.0,0.1612903225806451,0.1470588235294117,0.0925925925925925,0.2493887530562347,0.0724097299345866,0.15483642813906737,0
0.1034482758620689,0.25,0.0,0.1764705882352941,0.0092592592592592,0.1320293398533007,0.0138591411011418,0.026008580993875194,1
0.1810344827586206,0.5,0.064516129032258,0.0,0.0023148148148148,0.6332518337408313,0.0948421220953347,0.07183747779014209,1
0.1379310344827586,0.0,0.5483870967741935,0.1764705882352941,0.0734805318138651,0.097799511002445,0.0348113594737108,0.05941007297461209,0
0.1896551724137931,0.1794117647058823,0.4193548387096774,0.0,0.1574074074074073,0.0709046454767726,0.0634279553864126,0.04984805107570699,0
0.1810344827586206,0.0,0.4516129032258064,0.2352941176470588,0.0879629629629629,0.1687041564792176,0.0445034150033183,0.10464615109165487,0
0.0775862068965517,0.25,0.1290322580645161,0.2647058823529412,0.011574074074074,0.1442542787286063,0.0325746751252845,0.017427105423384895,0
0.1551724137931034,0.5,0.1290322580645161,0.1764705882352941,0.0393518518518518,0.2176039119804401,0.0642469488721296,0.055782907494941386,1
0.1637931034482758,0.0,0.7096774193548387,0.2647058823529412,0.2291666666666666,0.0537897310513447,0.0474691154782761,0.07059607493933599,0
0.1379310344827586,0.0,0.1935483870967742,0.2647058823529412,0.0277777777777777,0.1931540342298288,0.0009010388224323,0.07715291112914709,0
0.1120689655172413,0.0,0.2580645161290322,0.2058823529411764,0.0300925925925925,0.1320293398533007,0.0372289231320841,0.027555934456241594,0
0.1896551724137931,0.25,0.6774193548387096,0.3235294117647059,0.2476851851851851,0.0660146699266503,0.0658731594666449,0.08670707768959368,0
0.1810344827586206,0.25,0.7096774193548387,0.5,0.1412037037037037,0.567237163814181,0.4800530073216947,0.28819517522147603,0
0.1724137931034483,0.0,0.2580645161290322,0.5,0.0324074074074074,0.0782396088019559,0.0254284095068647,0.015865412262983596,0
0.2844827586206896,0.0,0.2903225806451612,0.5294117647058824,0.0833333333333333,0.2640586797066014,0.0975348734044347,0.13111063814398208,1
0.0689655172413792,0.0,0.1290322580645161,0.2058823529411764,0.0277777777777777,0.3202933985330073,0.062458302136478,0.08037737935237618,0
0.1379310344827586,0.25,0.3870967741935484,0.3823529411764705,0.1064814814814814,0.1833740831295844,0.0831608807834541,0.11018950040640257,0
0.1206896551724137,0.25,0.2903225806451612,0.3823529411764705,0.0717592592592592,0.2371638141809291,0.05383916213706,0.12529064752295976,0
0.2155172413793103,0.5,0.064516129032258,0.1470588235294117,0.0578703703703703,0.1100244498777506,0.0217495082876009,0.05212595101470219,0
0.1551724137931034,0.0,0.1935483870967742,0.0,0.0624999999999999,0.2078239608801956,0.0123934688018957,0.12364891883864297,0
0.0086206896551724,0.5,0.0,0.0588235294117647,0.0231481481481481,0.1784841075794621,0.0399886829991064,0.03590363960062859,0
0.1896551724137931,0.1794117647058823,0.3870967741935484,0.3235294117647059,0.0856481481481481,0.5134474327628361,0.1168050163861958,0.31333989130582995,0
0.1284368828801457,0.0,0.5161290322580645,0.7352941176470588,0.1157407407407407,0.2004889975550122,0.090228458792462,0.13311686194346406,0
0.043103448275862,0.25,0.1290322580645161,0.1764705882352941,0.0439814814814814,0.1173594132029339,0.0263195211355308,0.04142075504920399,0
0.1206896551724137,0.25,0.2903225806451612,0.2647058823529412,0.1180555555555555,0.1418092909535452,0.1019967577006556,0.06953923548881838,0
0.1724137931034483,0.25,0.4838709677419355,0.4705882352941176,0.136574074074074,0.0733496332518337,0.0496756776064017,0.05201953341068118,0
0.0948275862068965,0.25,0.0,0.1176470588235294,0.0300925925925925,0.3031784841075795,0.0524070184481324,0.08602988822890868,1
0.043103448275862,0.0,0.032258064516129,0.0,0.0138888888888888,0.1540342298288508,0.0223840700852093,0.030485234631548994,1
0.2155172413793103,0.0,0.3870967741935484,0.5588235294117647,0.0532407407407407,0.2224938875305623,0.0647717275857347,0.07880112417304029,0
0.0258620689655172,0.0,0.0967741935483871,0.0,0.011574074074074,0.19559902200489,0.0130223370619029,0.047099275471008985,1
0.1206896551724137,0.75,0.1935483870967742,0.088235294117647,0.0300925925925925,0.8533007334963325,0.095902142006171,0.2780110994450277,1
0.0948275862068965,0.0,0.064516129032258,0.1176470588235294,0.0185185185185185,0.3007334963325183,0.0525926180413899,0.06135916030285438,1
0.0689655172413792,0.0,0.1612903225806451,0.2647058823529412,0.0185185185185185,0.0586797066014669,0.0062654218225218,0.015931812105046895,0
0.1810344827586206,0.0,0.2258064516129032,0.3235294117647059,0.0671296296296296,0.097799511002445,0.0332204780099519,0.04268753953606659,0
0.1637931034482758,0.25,0.2258064516129032,0.0588235294117647,0.1249999999999999,0.3080684596577017,0.0489013564926329,0.28819517522147603,1
0.0775862068965517,0.25,0.2903225806451612,0.088235294117647,0.0509259259259259,0.0244498777506112,0.0056113949390971,0.012279820791569097,0
0.0086206896551724,0.0,0.1612903225806451,0.0294117647058823,0.0254629629629629,0.2102689486552567,0.0172778914484719,0.06809192643134639,0
0.1810344827586206,0.25,0.6129032258064516,0.0588235294117647,0.1249999999999999,0.1320293398533007,0.072746475919207,0.08862481777096909,0
0.0517241379310344,0.75,0.032258064516129,0.2058823529411764,0.0300925925925925,0.0611246943765281,0.0145957972738563,0.015776706223977296,0
0.1120689655172413,0.0,0.1612903225806451,0.2941176470588235,0.0092592592592592,0.3056234718826406,0.0473406459118891,0.047868950425996384,0
0.2155172413793103,0.25,0.5806451612903225,0.5588235294117647,0.0486111111111111,0.4156479217603912,0.0261028747303963,0.20365765308572514,0
0.1637931034482758,0.0,0.5483870967741935,0.5882352941176471,0.1064814814814814,0.3251833740831296,0.1186330799206252,0.21212585615778495,0
0.0344827586206896,0.0,0.2258064516129032,0.0588235294117647,0.0162037037037037,0.1442542787286063,0.0247324840262206,0.02806716136525189,0
0.0775862068965517,0.25,0.1935483870967742,0.2058823529411764,0.099537037037037,0.0440097799511002,0.0214601597869429,0.028002132502070492,0
0.0603448275862068,0.25,0.032258064516129,0.0,0.0208333333333333,0.293398533007335,0.013309447077692,0.09341983493710689,0
0.1724137931034483,0.1794117647058823,0.4193548387096774,0.0588235294117647,0.0324074074074074,0.1344743276283619,0.0463790706725683,0.023775293448766294,0
0.0775862068965517,0.0,0.2580645161290322,0.2941176470588235,0.0734805318138651,0.1540342298288508,0.0222797372252345,0.04049501082258139,0
0.1284368828801457,0.25,0.1290322580645161,0.088235294117647,0.0532407407407407,0.1515892420537897,0.0558771566220173,0.04581537227486449,1
0.0344827586206896,0.0,0.0,0.0588235294117647,0.0046296296296296,0.3814180929095355,0.0485140012848903,0.05579424586082948,1
0.0603448275862068,0.0,0.2903225806451612,0.1764705882352941,0.0717592592592592,0.4254278728606357,0.1381954911659168,0.18944912438172554,1
0.1810344827586206,0.5,0.5161290322580645,0.6470588235294118,0.2800925925925926,0.097799511002445,0.0615779936304399,0.17108764127011036,0
0.0948275862068965,0.0,0.3548387096774194,0.2352941176470588,0.0254629629629629,0.2127139364303178,0.0062947167766752,0.07738123469320599,0
0.1810344827586206,0.0,0.5161290322580645,0.5,0.1249999999999999,0.1222493887530562,0.021230958401457,0.11777197701379748,0
0.1896551724137931,0.25,0.1612903225806451,0.088235294117647,0.0624999999999999,0.0733496332518337,0.0167289760284548,0.036792108023057296,0
0.0689655172413792,0.75,0.032258064516129,0.088235294117647,0.0277777777777777,0.293398533007335,0.0177868061171368,0.10379451383162067,0
0.0862068965517241,0.75,0.064516129032258,0.2352941176470588,0.0254629629629629,0.234718826405868,0.0855638456274653,0.025359996822293195,0
0.0862068965517241,0.0,0.3548387096774194,0.0294117647058823,0.0439814814814814,0.19559902200489,0.0326145298884932,0.07575599480895519,0
0.0948275862068965,0.0,0.2580645161290322,0.1176470588235294,0.0694444444444444,0.1858190709046455,0.0831929981750508,0.06495979548848639,0
0.2155172413793103,0.25,0.4838709677419355,0.4117647058823529,0.0856481481481481,0.4327628361858191,0.0748973679018983,0.28288881998587817,0
0.1982758620689655,0.0,0.4193548387096774,0.6764705882352942,0.1435185185185185,0.1393643031784841,0.104109400789718,0.09038500644137748,1
0.1379310344827586,0.0,0.1290322580645161,0.2941176470588235,0.0208333333333333,0.3887530562347189,0.0640133678423351,0.08804908074754358,0
0.0689655172413792,0.0,0.2580645161290322,0.1764705882352941,0.037037037037037,0.1662591687041565,0.0292824964984743,0.055616389141017186,0
0.0603448275862068,0.25,0.0967741935483871,0.1470588235294117,0.0439814814814814,0.3129584352078239,0.0789213850926835,0.09918906228601607,0
0.1379310344827586,0.5,0.4193548387096774,0.088235294117647,0.0578703703703703,0.4596577017114914,0.135711356914052,0.17199871231734856,0
0.1120689655172413,0.0,0.3870967741935484,0.3235294117647059,0.0416666666666666,0.2665036674816626,0.1018421075938458,0.05431684937492249,0
0.293103448275862,0.0,0.2903225806451612,0.0588235294117647,0.0324074074074074,0.352078239608802,0.0752543575757676,0.09412592611476137,1
0.1120689655172413,0.0,0.2903225806451612,0.1176470588235294,0.0734805318138651,0.3276283618581908,0.0650609787609635,0.09662592463262207,1
0.0948275862068965,0.0,0.2903225806451612,0.1470588235294117,0.0277777777777777,0.1002444987775061,0.0145187155340241,0.03017509697637639,0
0.0086206896551724,0.0,0.1290322580645161,0.0,0.0277777777777777,0.2078239608801956,0.0685706310590554,0.03140727350984229,0
0.0689655172413792,0.5,0.1612903225806451,0.2647058823529412,0.0694444444444444,0.2029339853300733,0.0370595768854831,0.11149985978961917,0
0.0948275862068965,0.25,0.064516129032258,0.0294117647058823,0.0277777777777777,0.156479217603912,0.013196549579958,0.05333982312742069,1
0.1034482758620689,0.0,0.2580645161290322,0.1764705882352941,0.0277777777777777,0.0904645476772616,0.0153044237229954,0.025723269172509694,0
0.1293103448275862,0.25,0.032258064516129,0.2352941176470588,0.0231481481481481,0.2958435207823961,0.0281905051841849,0.08757279527327978,1
0.1724137931034483,0.25,0.4193548387096774,0.3235294117647059,0.2037037037037037,0.4523227383863081,0.3024435398153951,0.4819035975078716,1
0.0172413793103448,0.0,0.1290322580645161,0.0588235294117647,0.0231481481481481,0.371638141809291,0.079049270706496,0.07641495395585948,1
0.1637931034482758,0.0,0.1290322580645161,0.2647058823529412,0.0555555555555555,0.1491442542787286,0.0567647645352365,0.046177014271815996,0
0.1810344827586206,0.75,0.4516129032258064,0.088235294117647,0.0694444444444444,0.0317848410757946,0.016611504235554,0.012945004923666797,0
0.1206896551724137,0.0,0.5161290322580645,0.2647058823529412,0.1504629629629629,0.0880195599022004,0.0838528645842204,0.051118096269099585,0
0.0775862068965517,0.0,0.2258064516129032,0.2647058823529412,0.0185185185185185,0.2273838630806846,0.0262231689607405,0.056982476963108285,0
0.0948275862068965,0.0,0.1290322580645161,0.2941176470588235,0.0324074074074074,0.2665036674816626,0.0135959731409066,0.10476235081526547,0
0.1034482758620689,0.0,0.032258064516129,0.0,0.0138888888888888,0.1075794621026894,0.0147537564452548,0.022214897160280297,1
0.1284368828801457,0.0,0.4516129032258064,0.2058823529411764,0.136574074074074,0.2053789731051345,0.1819946593644046,0.09733208991724317,0
0.1120689655172413,0.0,0.1935483870967742,0.4117647058823529,0.0162037037037037,0.1735941320293398,0.0270226000352123,0.035660865178084894,0
0.0517241379310344,0.0,0.1935483870967742,0.0,0.0185185185185185,0.2420537897310514,0.0344966090360626,0.055573851742195486,0
0.0086206896551724,0.0,0.032258064516129,0.0294117647058823,0.0092592592592592,0.4132029339853301,0.0071591612377731,0.10781088909981368,0
0.0689655172413792,0.25,0.2258064516129032,0.0588235294117647,0.0462962962962962,0.1613691931540342,0.0169192472423082,0.07318196343147268,0
0.146551724137931,0.0,0.4193548387096774,0.1470588235294117,0.0231481481481481,0.2078239608801956,0.028742924319649,0.055137954564722286,0
0.1120689655172413,0.25,0.064516129032258,0.4117647058823529,0.0486111111111111,0.550122249388753,0.102789230006948,0.21659395044081783,1
0.1637931034482758,0.0,0.3870967741935484,0.2941176470588235,0.074074074074074,0.1124694376528117,0.0267403562908772,0.06273955076949708,0
0.1724137931034483,0.25,0.2580645161290322,0.5588235294117647,0.099537037037037,0.1271393643031785,0.0421469717144078,0.08406012505698819,0
0.2155172413793103,0.5,0.5161290322580645,0.6176470588235294,0.1527777777777777,0.0635696821515892,0.0438112365516938,0.053446537159307986,0
0.0603448275862068,0.0,0.3225806451612903,0.1764705882352941,0.0462962962962962,0.1491442542787286,0.0408355115575407,0.048672195836848384,0
0.0689655172413792,0.75,0.0,0.2058823529411764,0.0347222222222222,0.5819070904645477,0.0687583718117527,0.20556390658727924,0
0.1284368828801457,0.0,0.4193548387096774,0.2647058823529412,0.0300925925925925,0.1858190709046455,0.0464156650339028,0.042570598742790094,0
0.1724137931034483,0.0,0.4516129032258064,0.6176470588235294,0.0671296296296296,0.3569682151589242,0.1353385031952425,0.13382110044695386,1
0.0603448275862068,0.0,0.3548387096774194,0.2352941176470588,0.0734805318138651,0.4034229828850856,0.2250973667923884,0.17715477862470508,0
0.1379310344827586,0.0,0.032258064516129,0.1176470588235294,0.0046296296296296,0.2176039119804401,0.0205021855884981,0.03740208246504669,0
0.3017241379310345,0.0,0.6129032258064516,0.0588235294117647,0.1481481481481481,0.371638141809291,0.2137811445022763,0.28596396267143165,0
0.0603448275862068,0.25,0.1290322580645161,0.088235294117647,0.0185185185185185,0.3129584352078239,0.0522832205023413,0.06567062951200259,1
0.0862068965517241,0.0,0.032258064516129,0.2352941176470588,0.0069444444444444,0.2591687041564792,0.0357395520908567,0.03995425228738559,0
0.1379310344827586,0.0,0.3225806451612903,0.0,0.0324074074074074,0.2640586797066014,0.0391084718184974,0.08429874948940298,1
0.0948275862068965,0.0,0.032258064516129,0.1764705882352941,0.0162037037037037,0.0513447432762836,0.0129201453613678,0.0074928071778228985,1
0.1120689655172413,0.25,0.4193548387096774,0.0588235294117647,0.0601851851851851,0.1662591687041565,0.008260203816967,0.09830200189595258,0
0.0862068965517241,0.0,0.1290322580645161,0.0,0.0439814814814814,0.0929095354523227,0.0237790354602281,0.031127519710970893,0
0.0344827586206896,0.0,0.032258064516129,0.0,0.0092592592592592,0.1344743276283619,0.0110587965301927,0.02880782344281989,1
0.1120689655172413,0.75,0.2903225806451612,0.2941176470588235,0.0324074074074074,0.0953545232273838,0.0177694821907603,0.02895966861735959,0
0.1284368828801457,0.0,0.2580645161290322,0.7941176470588235,0.0763888888888889,0.1589242053789731,0.0188418624310899,0.10369517344290877,0
0.0948275862068965,0.25,0.1935483870967742,0.1764705882352941,0.0416666666666666,0.5550122249388754,0.1620219241101074,0.14840779700145426,1
0.0689655172413792,0.0,0.0967741935483871,0.2058823529411764,0.011574074074074,0.0904645476772616,0.0121301061908024,0.017505955235834997,0
0.1284368828801457,0.5,0.2580645161290322,0.2941176470588235,0.1712962962962962,0.1393643031784841,0.0132755778283718,0.18667218812972386,1
0.2413793103448275,0.75,0.0967741935483871,0.6764705882352942,0.0717592592592592,0.2298288508557457,0.0468580091090762,0.12560411999162888,0
0.1379310344827586,0.25,0.0,0.5,0.037037037037037,0.2273838630806846,0.0154326013130952,0.09395229349204468,0
0.0775862068965517,0.5,0.2258064516129032,0.0294117647058823,0.1134259259259259,0.1246943765281173,0.0272525313614163,0.10551687089558558,0
