Date,Open,High,Low,Close,Adj Close,Volume
2018-08-06,-0.7023143035955628,-0.6715639285410313,-0.6570453436368551,-0.6290006696938257,-0.6290006696938257,0.1148517171664555
2018-08-07,-0.6068159680410441,-0.6227584576998964,-0.5894188585061632,-0.6205933811682258,-0.6205933811682258,0.07326152314353379
2018-08-08,-0.6162184836580392,-0.6687253478184497,-0.6117441416519852,-0.6595821593010156,-0.6595821593010156,-0.3983258793294015
2018-08-09,-0.6553948638978676,-0.6673518962532068,-0.6190925994926204,-0.6434138347996571,-0.6434138347996571,-0.5034729191479148
2018-08-10,-0.6650736144764267,-0.697935475047584,-0.6321154898593673,-0.675658000986226,-0.675658000986226,-0.5935178858727176
2018-08-13,-0.729783675263112,-0.7154249444456241,-0.6818818042860278,-0.7177880073983524,-0.7177880073983524,-0.12480445367337327
2018-08-14,-0.7095043123980774,-0.7591942919148921,-0.7081138038477821,-0.7530812239365157,-0.7530812239365157,-0.32318162472372647
2018-08-15,-0.783801137622519,-0.8224676167342819,-0.8499708961588136,-0.8555421691060967,-0.8555421691060967,0.7713617164789837
2018-08-16,-0.82187140733367,-0.8621163164911468,-0.8480175379508473,-0.8921287037796872,-0.8921287037796872,-0.16126909561600533
2018-08-17,-0.9222549729782926,-0.9243825246860617,-0.9247598993650119,-0.9444217124554943,-0.9444217124554943,0.5193676095601719
2018-08-20,-0.9625374637467984,-0.8581789690223082,-0.9436431527208944,-0.8432540854213405,-0.8432540854213405,1.1020696589165293
2018-08-21,-0.8117315830225893,-0.7675269902286622,-0.7690424761331688,-0.7481845406122893,-0.7481845406122893,1.3202900387348608
2018-08-22,-0.7426890662619984,-0.7243986808326904,-0.6973233255193121,-0.6888697671911811,-0.6888697671911811,0.2489581262386053
2018-08-23,-0.6540122234325282,-0.6889620133636499,-0.6950909134810352,-0.7375594199172323,-0.7375594199172323,0.6893345776512054
2018-08-24,-0.6734620057055479,-0.6059100355319241,-0.6309992745381242,-0.5560122888076631,-0.5560122888076631,1.3103867398940157
2018-08-27,-0.4785019569963506,-0.46544520372630754,-0.4871888240191264,-0.5027955883726144,-0.5027955883726144,1.8043069050024985
2018-08-28,-0.47776436254513877,-0.5066506736055223,-0.48365397783134595,-0.4666709041981662,-0.4666709041981662,0.3023920066756249
2018-08-29,-0.4780408924818008,-0.5078410996303326,-0.4601196629664396,-0.4708282978138493,-0.4708282978138493,0.10031711591020556
2018-08-30,-0.49832054110396223,-0.44420142155663234,-0.45425929067519966,-0.44366549417348206,-0.44366549417348206,0.6242766773178147
2018-08-31,-0.44614678372444455,-0.4516183878213489,-0.4213300456965096,-0.47415450096452394,-0.47415450096452394,0.0682274987789636
2018-09-04,-0.4847701133089201,-0.5168145521574956,-0.475468079436646,-0.5118496745515664,-0.5118496745515664,0.006318151866322223
2018-09-05,-0.5444104002096427,-0.5670851338424266,-0.7120208086289513,-0.7189891291279517,-0.7189891291279517,1.0108531374305174
2018-09-06,-0.6601881078471684,-0.6347538095067479,-0.6547198175333955,-0.6702070028247956,-0.6702070028247956,1.0030549760512195
2018-09-07,-0.7084901880102031,-0.6370430022778154,-0.6616032817785914,-0.6496963098364156,-0.6496963098364156,0.2810111322835595
2018-09-10,-0.6156654237847146,-0.6668025083016927,-0.6445805516286248,-0.6521907497014426,-0.6521907497014426,-0.332883562589989
2018-09-11,-0.6857217883940254,-0.6333803487847339,-0.6369527608945469,-0.5827132511879306,-0.5827132511879306,-0.2512591457113764
2018-09-12,-0.5528910541187214,-0.5026216668581299,-0.5221648296362021,-0.4531816987838102,-0.4531816987838102,0.5327123505120689
2018-09-13,-0.4346243189480244,-0.46910785721938897,-0.4235624670368913,-0.4698121417165454,-0.4698121417165454,0.14560502964819336
2018-09-14,-0.4655968517545911,-0.4965781704721988,-0.45500362646618614,-0.5029802675945902,-0.5029802675945902,-0.5151701612168615
2018-09-17,-0.5055105499064764,-0.5310077121599933,-0.5842097079407275,-0.6342669886332802,-0.6342669886332802,-0.09130530972005166
2018-09-18,-0.6027600420038006,-0.5234990957734945,-0.565698603876129,-0.47443166300264783,-0.47443166300264783,0.5204842476919493
2018-09-19,-0.4158195826891322,-0.43687612372724055,-0.4949094497552548,-0.4808066300945968,-0.4808066300945968,0.7882577328007956
2018-09-20,-0.449833917145068,-0.5041781622773474,-0.45770103209990226,-0.49558915364438,-0.49558915364438,-0.1469175497911943
2018-09-21,-0.48366400278024324,-0.486230973363118,-0.48030535977393046,-0.5341158041067504,-0.5341158041067504,0.7981061150122093
2018-09-24,-0.5536283720307787,-0.4732282302286597,-0.5399318769729459,-0.45632322271250947,-0.45632322271250947,0.32067924427637257
2018-09-25,-0.45011044708173054,-0.49428897770113134,-0.44542246822203746,-0.45798617646316553,-0.45798617646316553,-0.14111469261458068
2018-09-26,-0.41913820003229063,-0.3966777613157292,-0.38598188148604556,-0.37991615585952426,-0.37991615585952426,1.140255021914687
2018-09-27,-0.3612493462135275,-0.38568952613335206,-0.3383551533977162,-0.3537697947267805,-0.3537697947267805,-0.044754313505135326
2018-09-28,-0.3670567145507027,-0.40766599649810625,-0.3594708280939803,-0.41456256550529236,-0.41456256550529236,-0.08343392616817827
2018-10-01,-0.39830549153680467,-0.359043569510946,-0.3421690534158076,-0.34711766559670765,-0.34711766559670765,0.147527111678302
2018-10-02,-0.31967620112048584,-0.35272536999248655,-0.3585408409031022,-0.3867529549725299,-0.3867529549725299,0.19550594025844187
2018-10-03,-0.373601391581963,-0.4064755704732954,-0.348773463830693,-0.387584718258178,-0.387584718258178,-0.32438979057122336
2018-10-04,-0.3980289616001426,-0.45235081047006653,-0.4834680380662177,-0.5113878332914671,-0.5113878332914671,0.27526319173637753
2018-10-05,-0.5465306351261939,-0.5660780263747233,-0.6453245990543747,-0.6250279460610754,-0.6250279460610754,1.089603584035539
2018-10-08,-0.681020807124682,-0.6626818514325181,-0.6908120291696094,-0.6458157918485362,-0.6458157918485362,0.879547476459383
2018-10-09,-0.6506013341914405,-0.6098473830007624,-0.6072790292101945,-0.584745859031901,-0.584745859031901,0.21679528693478778
2018-10-10,-0.6041429590082945,-0.642537119869004,-0.809134518250498,-0.860253886798027,-0.860253886798027,1.7596047686451153
2018-10-11,-0.8675924738227304,-0.8343713092625796,-0.8982488366708423,-0.9045089838702712,-0.9045089838702712,1.558060738630869
2018-10-12,-0.7327334999896504,-0.7693584543267693,-0.7764843271021189,-0.7339563318997108,-0.7339563318997108,1.33632569452891
2018-10-15,-0.7506163837585981,-0.7884960784225801,-0.7948094820994842,-0.79336331096569,-0.79336331096569,0.667111648274521
2018-10-16,-0.7542115310384185,-0.7084657068538679,-0.7610427965667298,-0.6707613176620002,-0.6707613176620002,2.303883482942444
2018-10-17,-0.37544509656185165,-0.41499130348426905,-0.5197461894675598,-0.5016866722878855,-0.5016866722878855,4.583747353798422
2018-10-18,-0.538234239255848,-0.5779817189030211,-0.6169532922174215,-0.6678972421817444,-0.6678972421817444,1.993531304480906
2018-10-19,-0.6273721465998675,-0.6365852736048551,-0.7457872150985734,-0.7976131966365636,-0.7976131966365636,1.6743192431377243
2018-10-22,-0.7923737868903725,-0.819720695290254,-0.8561103222803647,-0.8265314368437349,-0.8265314368437349,1.7438803070845124
2018-10-23,-0.9315652166973585,-0.8125784230012942,-0.8893189001524974,-0.7930861489275661,-0.7930861489275661,1.3430072177764303
2018-10-24,-0.7999325883095071,-0.8453595444449568,-1.0385244503041642,-1.0825455097784669,-1.0825455097784669,2.099392260482031
2018-10-25,-1.031856796201178,-0.9649469564919803,-0.9964790406767643,-0.9805464058689851,-0.9805464058689851,1.057367522559146
2018-10-26,-1.0927874516693104,-1.0194298543246396,-1.1169414044612211,-1.1010235949228766,-1.1010235949228766,2.204960327792854
2018-10-29,-1.049002085518914,-1.075285929019409,-1.2741469132424592,-1.239516759928844,-1.239516759928844,2.586228180393828
2018-10-30,-1.3226836965423603,-1.2343392808292262,-1.313122758642754,-1.2305548701557198,-1.2305548701557198,2.94994101711981
2018-10-31,-1.1180448880366316,-1.0422301227567607,-1.0913606173231662,-1.0830073510385667,-1.0830073510385667,2.341208485412839
2018-11-01,-1.0551782556906808,-0.9785904538398315,-1.0762909756201382,-0.9388782314779159,-0.9388782314779159,1.382217691190646
2018-11-02,-0.9315652166973585,-0.9471827931181833,-0.9678286800095001,-1.0153774947367291,-1.0153774947367291,1.0679298209531713
2018-11-05,-0.9951691669553665,-0.9870148022753842,-1.0105253113627042,-0.9568020017851209,-0.9568020017851209,0.4965039861734514
2018-11-06,-0.961431353218121,-0.9623830697451554,-0.9960140470813255,-0.9993016530515186,-0.9993016530515186,0.3916864461315281
2018-11-07,-0.9785769282929835,-0.8860156263726574,-0.942991940297195,-0.8453791668424159,-0.8453791668424159,1.053962691534382
2018-11-08,-0.8393854984859975,-0.8540585868562663,-0.8908072740671293,-0.9338890745765848,-0.9338890745765848,0.6321297553265441
2018-11-09,-0.995445696892029,-1.0286780008275593,-1.063826183611908,-1.067393350613455,-1.067393350613455,1.0818786448288167
2018-11-12,-1.097488709477808,-1.124732721793744,-1.1324757606965559,-1.1542402953579252,-1.1542402953579252,0.6139889620709476
2018-11-13,-1.1435785685834885,-1.1150265627579599,-1.1467079711476236,-1.151191531416651,-1.151191531416651,0.8533156331341863
2018-11-14,-1.0938015760571846,-1.130684568057893,-1.2471708662549552,-1.2220548308817383,-1.2220548308817383,1.6992880039859926
2018-11-15,-1.2310570289863516,-1.2162087733578897,-1.2112645943838691,-1.1912889392238495,-1.1912889392238495,0.4386767753818978
2018-11-16,-1.216031688828041,-1.223351045646849,-1.2220550727123392,-1.2268593178001361,-1.2268593178001361,0.2798578830654943
2018-11-19,-1.2469119497366776,-1.2840604837194145,-1.3322850658289476,-1.3710806337666146,-1.3710806337666146,0.9927306497180647
2018-11-20,-1.5157080449128932,-1.3641822307067766,-1.5104203095413213,-1.4045259216827835,-1.4045259216827835,1.6700357460420536
2018-11-21,-1.3332843088288358,-1.3733390017910465,-1.403352994717,-1.4493353335922323,-1.4493353335922323,0.6319650054382492
2018-11-23,-1.465193743692504,-1.4634415926331785,-1.4467939525590863,-1.4799165460281452,-1.4799165460281452,-0.4257109718726633
2018-11-26,-1.4611378084372888,-1.456574014319976,-1.4750722848624231,-1.4558027742612862,-1.4558027742612862,0.9020816000695135
2018-11-27,-1.4732133330870336,-1.430660471189516,-1.4533052489087888,-1.4077596420173106,-1.4077596420173106,0.655121517515272
2018-11-28,-1.3557761785083513,-1.2940413275741844,-1.3863302738691383,-1.2597502816400576,-1.2597502816400576,1.3236033420439053
2018-11-29,-1.2604623867496916,-1.2346139748049834,-1.2732166469884487,-1.2033920665153526,-1.2033920665153526,1.43896487493671
2018-11-30,-1.2081043713314412,-1.231683734803848,-1.2028927562240412,-1.2275983118593166,-1.2275983118593166,0.7852007070957657
2018-12-03,-1.1602630791438013,-1.1592536480569593,-1.1887536598381558,-1.1890716613969463,-1.1890716613969463,1.1984117324828307
2018-12-04,-1.2069059889048346,-1.1865409266125662,-1.2804722791291379,-1.3273801379418946,-1.3273801379418946,0.9573643403640661
2018-12-06,-1.3894219968868216,-1.3011835998631436,-1.3509821003565694,-1.2576252002189823,-1.2576252002189823,1.0074666119488975
2018-12-07,-1.2589874743864224,-1.2921184880574275,-1.385958105973645,-1.4215257230594698,-1.4215257230594698,0.8962421318066122
